song_name,track_spotify_id,spotify_track_link,thumbnail_link,artist_name,artist_id,artist_link,acousticness,danceability,duration_ms,energy,speechiness,tempo,time_signature,valence,key,instrumentalness,liveness,loudness,mode,Romantic Ballad,Dance Pop,Sad Ballad,Folk Fusion,Classical Fusion,Qawwali,Sufi,Party Anthem,Patriotic,Rock Fusion,Item Number,Lyrical Rap,Devotional,Ghazal,Retro,Comedy,Motivational,Wedding,Festival
Sooraj Ki Baahon Mein,723xQva0yBF7M6K3nDAG8R,https://open.spotify.com/track/723xQva0yBF7M6K3nDAG8R,https://i.scdn.co/image/ab67616d0000b2730acb5a72549287bf33b51b71,Dominique Cerejo,2DwWEmeVaWxwkjbnyPlNZT,https://open.spotify.com/artist/2DwWEmeVaWxwkjbnyPlNZT,0.19,0.855,202919.0,0.553,0.0331,124.922,4.0,0.874,11.0,5.19e-06,0.0942,-6.52,1.0,1.0,,,,,,,,,,,,,,,,,,
Dil Khanjar,4EP0ThaLieQ06qEpPWSUe6,https://open.spotify.com/track/4EP0ThaLieQ06qEpPWSUe6,https://i.scdn.co/image/ab67616d0000b27309930518b1105b7a621f2a3f,Rashmeet Kaur,15UQcr22jcc6DJjy3sLv3J,https://open.spotify.com/artist/15UQcr22jcc6DJjy3sLv3J,0.209,0.782,189184.0,0.661,0.0837,97.984,4.0,0.738,9.0,0.000141,0.0439,-4.692,1.0,1.0,,,,,,,,,,,,,,,,,,
Baari,0HTb4JfMtMkMYUtyd19In3,https://open.spotify.com/track/0HTb4JfMtMkMYUtyd19In3,https://i.scdn.co/image/ab67616d0000b273145093e357e458a15fc7f242,Bilal Saeed,7hHDO4bJGlEaEHlY2lj1eZ,https://open.spotify.com/artist/7hHDO4bJGlEaEHlY2lj1eZ,0.857,0.658,235297.0,0.539,0.0433,80.088,4.0,0.461,3.0,1.45e-06,0.0999,-7.043,1.0,1.0,,,,,,,,,,,,,,,,,,
"Dil Ko Karaar Aaya (From ""Sukoon"")",5urYiIXu1ZhfMAOsp7WDTc,https://open.spotify.com/track/5urYiIXu1ZhfMAOsp7WDTc,https://i.scdn.co/image/ab67616d0000b2739acc843616b7226a85f201db,Yasser Desai,6RF8hEdlUKoLPQOHmBbHiM,https://open.spotify.com/artist/6RF8hEdlUKoLPQOHmBbHiM,0.777,0.55,231487.0,0.448,0.0366,147.986,4.0,0.388,11.0,0.000459,0.111,-9.117,1.0,1.0,,,,,,,,,,,,,,,,,,
Adore You,7dfEs4o7eCikroxYpQ5VIT,https://open.spotify.com/track/7dfEs4o7eCikroxYpQ5VIT,https://i.scdn.co/image/ab67616d0000b27342ad0a2b810475c61c152c7b,WARUN,1sexh683dh7Tdw8HS1qwmZ,https://open.spotify.com/artist/1sexh683dh7Tdw8HS1qwmZ,0.168,0.749,166400.0,0.738,0.0423,150.059,4.0,0.699,9.0,0.0,0.0859,-4.794,0.0,1.0,,,,,,,,,,,,,,,,,,
Your Eyes,5pebgx4IJ5YvZH2sYOHDRf,https://open.spotify.com/track/5pebgx4IJ5YvZH2sYOHDRf,https://i.scdn.co/image/ab67616d0000b2737704566a51ab17c885221bde,Barney Sku,77ziiu02mos4YrZ4mpWO0v,https://open.spotify.com/artist/77ziiu02mos4YrZ4mpWO0v,0.778,0.691,107082.0,0.281,0.0338,129.845,4.0,0.349,10.0,0.00734,0.291,-12.504,1.0,,,,,,,,,,,,,,,,,,,
Tu Hai Mera,0P3IYK4iFUi0W0dFPY1Lxe,https://open.spotify.com/track/0P3IYK4iFUi0W0dFPY1Lxe,https://i.scdn.co/image/ab67616d0000b273dcd1ecd6474d74347aa5c395,Shivansh Chamoli,5HQpzSHnMsYJwnV7Psq2Js,https://open.spotify.com/artist/5HQpzSHnMsYJwnV7Psq2Js,0.0413,0.776,212958.0,0.441,0.044,105.006,4.0,0.652,0.0,0.0,0.068,-10.355,1.0,1.0,,,,,,,,,,,,,,,,,,
Teri Meri Kahani,5ftyuvT3jQotZvo6sJnyce,https://open.spotify.com/track/5ftyuvT3jQotZvo6sJnyce,https://i.scdn.co/image/ab67616d0000b273d3b75adfd978d5ee7cb104b2,Ananya Birla,7snhzmuew8iLEDxMIhOU1P,https://open.spotify.com/artist/7snhzmuew8iLEDxMIhOU1P,0.625,0.721,155156.0,0.623,0.031,95.985,4.0,0.407,4.0,5.04e-05,0.302,-7.759,1.0,1.0,,,,,,,,,,,,,,,,,,
Fanaah,0tjX1dX2EgNtpNyDwkVdXP,https://open.spotify.com/track/0tjX1dX2EgNtpNyDwkVdXP,https://i.scdn.co/image/ab67616d0000b273e71fc923e9d8567a595bbbe4,Antariksh,4RzIOJu74yNYeSHL3ri60l,https://open.spotify.com/artist/4RzIOJu74yNYeSHL3ri60l,0.00881,0.656,243000.0,0.868,0.0484,134.991,4.0,0.665,3.0,4.48e-05,0.0677,-6.342,1.0,1.0,,,,,,,,,,,,,,,,,,
tere bina,6N5WkgPIDoTdbCXyyIIKAv,https://open.spotify.com/track/6N5WkgPIDoTdbCXyyIIKAv,https://i.scdn.co/image/ab67616d0000b273f777db9f9ac6ad355e9e23aa,Zaeden,5lMNphVhMLvhFmTWiKiLA2,https://open.spotify.com/artist/5lMNphVhMLvhFmTWiKiLA2,0.117,0.889,157246.0,0.341,0.0424,118.003,4.0,0.942,7.0,3.7e-06,0.0734,-7.909,1.0,1.0,,,,,,,,,,,,,,,,,,
<3,4z0uvyo23735akUVgkK5iL,https://open.spotify.com/track/4z0uvyo23735akUVgkK5iL,https://i.scdn.co/image/ab67616d0000b27382dc61a058ac284d5ea07da8,Dev Abohari,0GKVjt8FvJg93s72pPFnzS,https://open.spotify.com/artist/0GKVjt8FvJg93s72pPFnzS,0.904,0.333,103250.0,0.0658,0.0438,85.875,3.0,0.175,11.0,4.19e-05,0.659,-24.058,0.0,,,,,,,,,,,,,,,,,,,
Uljha,6PFOlgISw6yClvz06tRCyV,https://open.spotify.com/track/6PFOlgISw6yClvz06tRCyV,https://i.scdn.co/image/ab67616d0000b2732d17a6bf638480c1fe00a42b,Alvin Jax,05cp7tSs6NJjpO3wiknOB7,https://open.spotify.com/artist/05cp7tSs6NJjpO3wiknOB7,0.648,0.746,221356.0,0.313,0.106,89.973,4.0,0.205,5.0,1.53e-05,0.0958,-12.182,0.0,,,,,,,,,,1.0,,,,,,,,,
Haule Haule,2UKK9UEbKlykbmLVP1zWIQ,https://open.spotify.com/track/2UKK9UEbKlykbmLVP1zWIQ,https://i.scdn.co/image/ab67616d0000b2731555fec10000486f9331fbc8,Salim–Sulaiman,6ohaQzKaXrobAL8paLSaxq,https://open.spotify.com/artist/6ohaQzKaXrobAL8paLSaxq,0.541,0.712,263967.0,0.776,0.213,89.934,4.0,0.96,5.0,2.17e-06,0.0896,-7.424,0.0,1.0,,,,,,,,,,,,,,,,,,
Firozi Fitoor,327vFaJvqx2yD9gyUTYB9U,https://open.spotify.com/track/327vFaJvqx2yD9gyUTYB9U,https://i.scdn.co/image/ab67616d0000b27386a5445cdd5458c5e0a681ba,Shahe,2Dn3hmaNC3HmbbJV0Ig2Cl,https://open.spotify.com/artist/2Dn3hmaNC3HmbbJV0Ig2Cl,0.297,0.778,207273.0,0.572,0.0551,110.008,4.0,0.316,2.0,2.77e-05,0.266,-10.214,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,
Khoye Hai,5GZrdPaPjmh8n91fMSFh3U,https://open.spotify.com/track/5GZrdPaPjmh8n91fMSFh3U,https://i.scdn.co/image/ab67616d0000b27393012e738650800c3b53ec12,Rachit Chimnani,1ZAy1Wec6leah0CM9DOjmL,https://open.spotify.com/artist/1ZAy1Wec6leah0CM9DOjmL,0.827,0.33,293375.0,0.351,0.031,153.944,3.0,0.0698,7.0,0.00496,0.153,-9.729,1.0,,,1.0,,,,,,,,,,,,,,,,
Innocence,2y6dRCT0MF6lCNUebNKxw5,https://open.spotify.com/track/2y6dRCT0MF6lCNUebNKxw5,https://i.scdn.co/image/ab67616d0000b273ede12d2034390f37f881d1dc,Addy,7wtB9U5MCgv8lswwelNUFZ,https://open.spotify.com/artist/7wtB9U5MCgv8lswwelNUFZ,0.427,0.332,210048.0,0.557,0.122,88.53,3.0,0.348,8.0,0.0,0.313,-8.516,1.0,,,,,,,,,,,,,,,,,,,
"Kuch To Hai (From ""Do Lafzon Ki Kahani"")",4Itl3EiMmB9S4VNiRQTHHz,https://open.spotify.com/track/4Itl3EiMmB9S4VNiRQTHHz,https://i.scdn.co/image/ab67616d0000b273f4e88554baba207fc6878ab5,Armaan Malik,4IKVDbCSBTxBeAsMKjAuTs,https://open.spotify.com/artist/4IKVDbCSBTxBeAsMKjAuTs,0.79,0.488,248105.0,0.32,0.0261,95.003,4.0,0.2,4.0,0.00023,0.166,-10.915,0.0,1.0,,,,,,,,,,,,,,,,,,
Nasha,6RpxoizmGOlFeLb4Z0OLwO,https://open.spotify.com/track/6RpxoizmGOlFeLb4Z0OLwO,https://i.scdn.co/image/ab67616d0000b2738a0ce411682cb5d4fc8604c0,Nishant Mittal,2io11wptChc2EYMN8lSH65,https://open.spotify.com/artist/2io11wptChc2EYMN8lSH65,0.533,0.438,112030.0,0.233,0.0334,136.955,4.0,0.336,9.0,0.0,0.183,-14.491,0.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,
Qatra Qatra,0lgTwjFZNXZ7gTEfNgvefP,https://open.spotify.com/track/0lgTwjFZNXZ7gTEfNgvefP,https://i.scdn.co/image/ab67616d0000b2735c977600188c35eab8756ce1,AKG,1p82NAmbk637NmFTzx8Drw,https://open.spotify.com/artist/1p82NAmbk637NmFTzx8Drw,0.806,0.576,175200.0,0.401,0.0272,149.954,3.0,0.45,9.0,0.000258,0.0999,-10.344,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,
Mere Saath,3UYJbjdow9LtzOqbz1MzVY,https://open.spotify.com/track/3UYJbjdow9LtzOqbz1MzVY,https://i.scdn.co/image/ab67616d0000b2730495c98f7e826bea07ef4d57,Gautam Agarwal,19x9H6f2shlCWOGiWNdwDx,https://open.spotify.com/artist/19x9H6f2shlCWOGiWNdwDx,0.00173,0.66,164976.0,0.625,0.0272,117.982,4.0,0.393,2.0,5.57e-06,0.222,-7.754,1.0,1.0,,,,,,,,,,,,,,,,,,
Dhundhala,7rU4p4DNb8vonRjOQ70lbx,https://open.spotify.com/track/7rU4p4DNb8vonRjOQ70lbx,https://i.scdn.co/image/ab67616d0000b273a834e6900f93135f850397d1,Dev Abohari,0GKVjt8FvJg93s72pPFnzS,https://open.spotify.com/artist/0GKVjt8FvJg93s72pPFnzS,0.818,0.574,188089.0,0.422,0.0318,120.179,4.0,0.656,3.0,7.71e-06,0.384,-11.979,1.0,,,,,,,,,,,,,,,,,,,
Chaar Kadam,0bYDMpQ94LnF38FiOlc8K9,https://open.spotify.com/track/0bYDMpQ94LnF38FiOlc8K9,https://i.scdn.co/image/ab67616d0000b27319fa40d5313010b1a2d971dc,Shaan,5cB4d4jPYjMT326sjihQ4m,https://open.spotify.com/artist/5cB4d4jPYjMT326sjihQ4m,0.456,0.388,242668.0,0.532,0.0414,179.642,3.0,0.444,8.0,0.0,0.167,-6.352,1.0,1.0,,,,,,,,,,,,,,,,,,
Dil De Diya,2uBSCPmikTdQpIR7NSoGSq,https://open.spotify.com/track/2uBSCPmikTdQpIR7NSoGSq,https://i.scdn.co/image/ab67616d0000b27344bef2a52f58ec65611a3357,Amol Deshmukh,3PA7H0QEF2CsMvmSV8g0Qa,https://open.spotify.com/artist/3PA7H0QEF2CsMvmSV8g0Qa,0.787,0.463,233846.0,0.45,0.034,155.869,4.0,0.35,5.0,0.00243,0.082,-10.127,1.0,,,,,,,,,,,1.0,,,,,,,,
Hum Mar Jayenge,55eUtE9v3uatR0y0NijM6N,https://open.spotify.com/track/55eUtE9v3uatR0y0NijM6N,https://i.scdn.co/image/ab67616d0000b2736404721c1943d5069f0805f3,Tulsi Kumar,0T1CMVkqffHlqEk4BcAph1,https://open.spotify.com/artist/0T1CMVkqffHlqEk4BcAph1,0.737,0.566,306512.0,0.508,0.0333,86.03,4.0,0.684,9.0,0.0,0.103,-7.549,1.0,,,1.0,,,,,,,,,,,,,,,,
Pehle Sab Sahi Tha,4D5YdBQNtbdfEhuOg8KRHj,https://open.spotify.com/track/4D5YdBQNtbdfEhuOg8KRHj,https://i.scdn.co/image/ab67616d0000b273c98e6a839d0d1916c6eae142,Prashant Marathe,2j8QqSWMojyNw3aNnRB4kV,https://open.spotify.com/artist/2j8QqSWMojyNw3aNnRB4kV,0.852,0.643,179999.0,0.359,0.0351,119.992,4.0,0.582,8.0,0.0,0.182,-11.95,1.0,,,1.0,,,,,,,,,,,,,,,,
Manwa Laage,3H43T5swYywvcdCBFiDgW6,https://open.spotify.com/track/3H43T5swYywvcdCBFiDgW6,https://i.scdn.co/image/ab67616d0000b273295f7adceff63a32bbcf95f2,Shreya Ghoshal,0oOet2f43PA68X5RxKobEy,https://open.spotify.com/artist/0oOet2f43PA68X5RxKobEy,0.568,0.676,272083.0,0.671,0.0526,81.046,4.0,0.572,0.0,0.0,0.0885,-6.271,1.0,1.0,,,,,,,,,,,,,,,,,,
Do Teen Baatein,5xnfadysE4rjs5nSpjxIET,https://open.spotify.com/track/5xnfadysE4rjs5nSpjxIET,https://i.scdn.co/image/ab67616d0000b273880aafb279e08558c124de16,Nidhi Rawat,7cf1RowWBaDGxNU9JDinlY,https://open.spotify.com/artist/7cf1RowWBaDGxNU9JDinlY,0.958,0.576,217037.0,0.215,0.0332,124.957,4.0,0.185,0.0,0.0,0.0918,-12.512,1.0,,,,,,,,,,,,,,,,,,,
"Itni Si Baat Hain (From ""Azhar"")",4OEBP1iwGmLtcM8UKRLm80,https://open.spotify.com/track/4OEBP1iwGmLtcM8UKRLm80,https://i.scdn.co/image/ab67616d0000b2731aa5adad8593923dcdf1a7d0,Arijit Singh,4YRxDV8wJFPHPTeXepOstw,https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw,0.494,0.56,294847.0,0.768,0.0655,155.765,4.0,0.289,2.0,0.0,0.0844,-4.77,1.0,1.0,,,,,,,,,,,,,,,,,,
Photo,4LGqTuFzQb97s1tmC5BxiD,https://open.spotify.com/track/4LGqTuFzQb97s1tmC5BxiD,https://i.scdn.co/image/ab67616d0000b27310cfde026801921ec607eae4,Karan Sehmbi,0wmFEqpoc2FgAv8IPtCLBW,https://open.spotify.com/artist/0wmFEqpoc2FgAv8IPtCLBW,0.103,0.739,177159.0,0.644,0.0503,94.996,4.0,0.315,0.0,0.0,0.189,-5.881,0.0,1.0,,,,,,,,,,,,,,,,,,
Kitni Bechain Hoke,7fzH38ofOIvZQwAQucwsKn,https://open.spotify.com/track/7fzH38ofOIvZQwAQucwsKn,https://i.scdn.co/image/ab67616d0000b273d04d8363b159084e4dbc5487,Alka Yagnik,3gBKY0y3dFFVRqicLnVZYz,https://open.spotify.com/artist/3gBKY0y3dFFVRqicLnVZYz,0.491,0.583,445120.0,0.814,0.0616,145.984,4.0,0.738,6.0,0.00259,0.192,-9.177,0.0,1.0,,,,,,,,,,,,,,,,,,
Tu Hai Meri,4uGHgPNtzsyqN9eKLpEyCz,https://open.spotify.com/track/4uGHgPNtzsyqN9eKLpEyCz,https://i.scdn.co/image/ab67616d0000b2735eb2a87278cbe04d19ec0ed5,Dev Abohari,0GKVjt8FvJg93s72pPFnzS,https://open.spotify.com/artist/0GKVjt8FvJg93s72pPFnzS,0.884,0.314,143773.0,0.161,0.0329,102.594,4.0,0.245,4.0,4.58e-05,0.0994,-18.198,1.0,1.0,,,,,,,,,,,,,,,,,,
Ye Ishq Hai,4BiPsAV070dg3eLSVf727A,https://open.spotify.com/track/4BiPsAV070dg3eLSVf727A,https://i.scdn.co/image/ab67616d0000b27352fe6875028c892308ffc2f7,Pritam,1wRPtKGflJrBx9BmLsSwlU,https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU,0.434,0.823,280974.0,0.638,0.159,118.045,4.0,0.882,5.0,2.09e-06,0.255,-7.126,0.0,1.0,,,,,,,,,,,,,,,,,,
Dil Mera Bole Love You,47q1618C6hz7rjtQcEfIS2,https://open.spotify.com/track/47q1618C6hz7rjtQcEfIS2,https://i.scdn.co/image/ab67616d0000b27389a20df9a8ec61d106f5c311,Amol Deshmukh,3PA7H0QEF2CsMvmSV8g0Qa,https://open.spotify.com/artist/3PA7H0QEF2CsMvmSV8g0Qa,0.344,0.78,204142.0,0.712,0.0598,108.251,4.0,0.243,11.0,0.473,0.112,-6.28,0.0,1.0,,,,,,,,,,,,,,,,,,
Valentine's Mashup 2021,1jkNF7kVO0tzNiGXzpC6fQ,https://open.spotify.com/track/1jkNF7kVO0tzNiGXzpC6fQ,https://i.scdn.co/image/ab67616d0000b2732729759fffdd44d1fd48bcde,Arijit Singh,4YRxDV8wJFPHPTeXepOstw,https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw,0.196,0.647,198381.0,0.719,0.0437,104.003,4.0,0.4,9.0,0.0,0.134,-6.859,1.0,1.0,,,,,,,,,,,,,,,,,,
Nit Khair Manga,1JxVOq5u9a4XKHqxG7bPW6,https://open.spotify.com/track/1JxVOq5u9a4XKHqxG7bPW6,https://i.scdn.co/image/ab67616d0000b273c28e3d518785a79613a5d9cb,Rahat Fateh Ali Khan,3OLGltG8UPIea8sA4w0yg0,https://open.spotify.com/artist/3OLGltG8UPIea8sA4w0yg0,0.482,0.782,228266.0,0.694,0.0733,119.036,4.0,0.601,1.0,0.0,0.757,-5.356,0.0,,,,,,,1.0,,,,,,,,,,,,
Baaton Ko Teri,23CkVQ84EestqfkEy4fhOQ,https://open.spotify.com/track/23CkVQ84EestqfkEy4fhOQ,https://i.scdn.co/image/ab67616d0000b273ef501101af4da0a5801de241,Arijit Singh,4YRxDV8wJFPHPTeXepOstw,https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw,0.397,0.524,280250.0,0.575,0.0294,89.915,4.0,0.206,0.0,1.8e-06,0.269,-6.571,0.0,1.0,,,,,,,,,,,,,,,,,,
Heer Ranjha,0HyUg9qRtBLzzbo0ZqfUu4,https://open.spotify.com/track/0HyUg9qRtBLzzbo0ZqfUu4,https://i.scdn.co/image/ab67616d0000b273792a131d991200dad1ee3d02,Bhuvan Bam,5lfGXaGmQck7m2077vsKpy,https://open.spotify.com/artist/5lfGXaGmQck7m2077vsKpy,0.842,0.539,261804.0,0.547,0.0345,97.066,3.0,0.175,2.0,0.00771,0.0774,-11.391,1.0,1.0,,,,,,,,,,,,,,,,,,
Tu Zaroori,6ZXAYLZMZfI8RxRydhbqr7,https://open.spotify.com/track/6ZXAYLZMZfI8RxRydhbqr7,https://i.scdn.co/image/ab67616d0000b2732eaa4a41b43e0d92daefcbc6,Shaarib Toshi,0FJz7XR37hH69traaHLijA,https://open.spotify.com/artist/0FJz7XR37hH69traaHLijA,0.28,0.693,289707.0,0.658,0.0345,103.006,4.0,0.923,8.0,0.00202,0.107,-5.875,0.0,1.0,,,,,,,,,,,,,,,,,,
Sau Baar Kiya,3RLkSpcExiiX6Pbz7FgyBt,https://open.spotify.com/track/3RLkSpcExiiX6Pbz7FgyBt,https://i.scdn.co/image/ab67616d0000b273943adba6ac8bbfb09662d64b,Prathamesh Bhanuse,5loz3ZaDTGW3An3H4aECt6,https://open.spotify.com/artist/5loz3ZaDTGW3An3H4aECt6,0.676,0.499,192795.0,0.478,0.0279,139.845,4.0,0.46,9.0,3.51e-06,0.256,-7.44,1.0,1.0,,,,,,,,,,,,,,,,,,
Maahi - Rewind Version,3p5h4C5709vItMAeqtwTm7,https://open.spotify.com/track/3p5h4C5709vItMAeqtwTm7,https://i.scdn.co/image/ab67616d0000b273c0086938fe717cc54cf895dc,Toshi Sabri,0Dr1dEmiBkgZWPsc1j5oHV,https://open.spotify.com/artist/0Dr1dEmiBkgZWPsc1j5oHV,0.0271,0.657,262857.0,0.502,0.0331,84.015,4.0,0.102,7.0,6.11e-05,0.0865,-7.407,0.0,1.0,,,,,,,,,,,,,,,,,,
Dil To Pagal Hai,5itw0WzsobhLXyxUuAj8OQ,https://open.spotify.com/track/5itw0WzsobhLXyxUuAj8OQ,https://i.scdn.co/image/ab67616d0000b273b96494dc6eaedc90919365df,Uttam Singh,0AWYFpUfZxzxKUgN5k0GrQ,https://open.spotify.com/artist/0AWYFpUfZxzxKUgN5k0GrQ,0.306,0.752,336118.0,0.67,0.0465,110.696,4.0,0.748,6.0,0.000528,0.729,-10.641,0.0,1.0,,,,,,,,,,,,,,,,,,
Bheed Mein,55Eq9oqj16c3LC5q2FuFbI,https://open.spotify.com/track/55Eq9oqj16c3LC5q2FuFbI,https://i.scdn.co/image/ab67616d0000b2736847e7b245aa289a07291bb1,Udit Narayan,70B80Lwx2sxti0M1Ng9e8K,https://open.spotify.com/artist/70B80Lwx2sxti0M1Ng9e8K,0.505,0.568,361533.0,0.822,0.0675,80.068,4.0,0.925,9.0,0.0,0.0946,-8.857,1.0,1.0,,,,,,,,,,,,,,,,,,
Bhul Gaye,4PCPSDFi7v2fLC9LgHrdIu,https://open.spotify.com/track/4PCPSDFi7v2fLC9LgHrdIu,https://i.scdn.co/image/ab67616d0000b273b41eea3e901b7bc4de6506c2,Prathamesh Bhanuse,5loz3ZaDTGW3An3H4aECt6,https://open.spotify.com/artist/5loz3ZaDTGW3An3H4aECt6,0.847,0.314,189177.0,0.393,0.0351,84.342,4.0,0.346,0.0,0.000137,0.0989,-9.384,1.0,,,1.0,,,,,,,,,,,,,,,,
Hua Hain Aaj Pehli Baar,2ygHwkk6BE4o1YKF2jhrFX,https://open.spotify.com/track/2ygHwkk6BE4o1YKF2jhrFX,https://i.scdn.co/image/ab67616d0000b273be42c9c9b63ed5ace22af441,Amaal Mallik,76fuWYgIf3TVIopTs3vaJ6,https://open.spotify.com/artist/76fuWYgIf3TVIopTs3vaJ6,0.6,0.495,309273.0,0.729,0.103,155.892,4.0,0.683,6.0,4.13e-05,0.0993,-6.453,0.0,1.0,,,,,,,,,,,,,,,,,,
Yeh Haseen Vadiyan Yeh Khula Aasman,6NmGIj2leVHRKkHEGyechJ,https://open.spotify.com/track/6NmGIj2leVHRKkHEGyechJ,https://i.scdn.co/image/ab67616d0000b2730a6413faed4599fdcbf15c37,A.R. Rahman,1mYsTxnqsietFxj1OgoGbG,https://open.spotify.com/artist/1mYsTxnqsietFxj1OgoGbG,0.425,0.64,320013.0,0.295,0.0397,121.903,4.0,0.107,5.0,2.05e-06,0.0804,-16.357,1.0,1.0,,,,,,,,,,,,,,,,,,
Junooniyat,3SgL6x0FFkJ1QIAZgabgFA,https://open.spotify.com/track/3SgL6x0FFkJ1QIAZgabgFA,https://i.scdn.co/image/ab67616d0000b27369601760642afa73b2214775,Meet Bros Anjjan,5isfxZ3RSdBlSLn3cSFhnI,https://open.spotify.com/artist/5isfxZ3RSdBlSLn3cSFhnI,0.0807,0.524,377598.0,0.726,0.0321,97.992,1.0,0.302,0.0,0.0,0.0813,-7.0,0.0,1.0,,,,,,,,,,,,,,,,,,
Saaiyaan,3PdOdofQ2xS8MLpyE6lzFJ,https://open.spotify.com/track/3PdOdofQ2xS8MLpyE6lzFJ,https://i.scdn.co/image/ab67616d0000b273e9c00ca1d7085a7ea56e2337,Sohail Sen,1bTROl5p3rGTpvKeWnGgrw,https://open.spotify.com/artist/1bTROl5p3rGTpvKeWnGgrw,0.186,0.493,257358.0,0.779,0.0534,175.944,4.0,0.568,11.0,0.0,0.115,-7.103,0.0,,,1.0,,,,,,,,,,,,,,,,
Rahguzar,1zhGzfVF0PyLgHEK1Mtn9R,https://open.spotify.com/track/1zhGzfVF0PyLgHEK1Mtn9R,https://i.scdn.co/image/ab67616d0000b27355e13cf73494602f68b30007,Bhuvan Bam,5lfGXaGmQck7m2077vsKpy,https://open.spotify.com/artist/5lfGXaGmQck7m2077vsKpy,0.0863,0.332,250000.0,0.446,0.0351,122.685,4.0,0.233,11.0,0.0,0.0938,-9.858,1.0,,,1.0,,,,,,,,,,,,,,,,
Tu Hi Haqeeqat,3OLFqbd9ZeVjaUKTiaLsD6,https://open.spotify.com/track/3OLFqbd9ZeVjaUKTiaLsD6,https://i.scdn.co/image/ab67616d0000b273bcb8ec035de7b2dda0f74660,Pritam,1wRPtKGflJrBx9BmLsSwlU,https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU,0.582,0.705,302027.0,0.744,0.0341,115.959,4.0,0.706,4.0,0.0,0.2,-5.416,0.0,1.0,,,,,,,,,,,,,,,,,,
Likhe Jo Khat Tujhe,5Mv7UmRWMUyQrOULQk3f39,https://open.spotify.com/track/5Mv7UmRWMUyQrOULQk3f39,https://i.scdn.co/image/ab67616d0000b273e97cc03c1baa1c6b79049265,Sanam,7o7doCwqft91WC690aglWC,https://open.spotify.com/artist/7o7doCwqft91WC690aglWC,0.556,0.834,203786.0,0.335,0.0376,108.032,4.0,0.708,0.0,7.47e-06,0.145,-10.636,0.0,1.0,,,,,,,,,,,,,,,,,,
Main Bhi Yahin Hoon,0Za9c1DRWZ0aLmeVg8pxWK,https://open.spotify.com/track/0Za9c1DRWZ0aLmeVg8pxWK,https://i.scdn.co/image/ab67616d0000b2738b6dd607ab9fc1f67a2728e3,AKG,1p82NAmbk637NmFTzx8Drw,https://open.spotify.com/artist/1p82NAmbk637NmFTzx8Drw,0.894,0.335,228462.0,0.277,0.0302,103.835,4.0,0.134,8.0,0.00112,0.181,-13.877,1.0,,,,,,,,,,,,,,,,,,,
Main Yahaan Hoon,3OAFzjwWionh8OfM4kgf2R,https://open.spotify.com/track/3OAFzjwWionh8OfM4kgf2R,https://i.scdn.co/image/ab67616d0000b27396fa496a2cfc301430589024,Madan Mohan,5Uvn1P3OFu268QovsUAnDu,https://open.spotify.com/artist/5Uvn1P3OFu268QovsUAnDu,0.69,0.484,295158.0,0.788,0.0565,171.973,4.0,0.741,4.0,0.0132,0.0939,-7.625,0.0,1.0,,,,,,,,,,,,,,,,,,
Inaayat,4NfJUj3gUNtgdGmv4XHGWj,https://open.spotify.com/track/4NfJUj3gUNtgdGmv4XHGWj,https://i.scdn.co/image/ab67616d0000b27339713fa184caf844ff467e54,Reshabh Chhabra,0CH9aQmuz1i2RyBW4dOtIk,https://open.spotify.com/artist/0CH9aQmuz1i2RyBW4dOtIk,0.491,0.681,162666.0,0.335,0.0446,90.053,4.0,0.368,5.0,7.84e-05,0.298,-11.2,1.0,,,,,,,,,,,,,,,,,,,
Chura Liya Hai Tumne Jo Dil Ko,36DNsDWXkt7UNt11rthMlK,https://open.spotify.com/track/36DNsDWXkt7UNt11rthMlK,https://i.scdn.co/image/ab67616d0000b2731365a481c61a668c1927a295,Shirley Setia,26ks59eSno7UlPCdljHQoI,https://open.spotify.com/artist/26ks59eSno7UlPCdljHQoI,0.786,0.502,220466.0,0.442,0.0593,81.93,4.0,0.186,4.0,0.000174,0.353,-10.257,0.0,1.0,,,,,,,,,,,,,,,,,,
Sunn Raha Hai (Female Version),2kRzgmBlmhvFvCEgMHltWz,https://open.spotify.com/track/2kRzgmBlmhvFvCEgMHltWz,https://i.scdn.co/image/ab67616d0000b2736404721c1943d5069f0805f3,Shreya Ghoshal,0oOet2f43PA68X5RxKobEy,https://open.spotify.com/artist/0oOet2f43PA68X5RxKobEy,0.704,0.483,314700.0,0.594,0.029,82.065,4.0,0.482,9.0,0.000204,0.136,-5.336,0.0,1.0,,,,,,,,,,,,,,,,,,
